marriage_id,marriage_number,age_at_marriage,age_gap_years,education_level,household_income_usd,financial_stress,both_employed,cohabited_before,premarital_counseling,child_before_marriage,n_children,religious_attendance,criticism,contempt,defensiveness,stonewalling,repair_attempt_success,positive_negative_ratio,conflict_frequency_weekly,shared_activities_weekly,years_married,years_to_divorce,divorced
MAR007863,1,24,3,high_school,103600.0,5.2,0,1,0,0,2,never,2.5,5.8,2.9,7.0,7.5,4.62,2.0,4.0,5.3,5.3,1
MAR007864,2,29,2,bachelors,40200.0,10.0,0,1,0,0,0,never,6.1,1.2,0.8,6.0,3.9,1.15,6.0,2.0,2.0,2.0,1
MAR007865,2,36,2,graduate,167000.0,4.6,1,1,0,0,1,never,3.1,8.0,5.7,5.0,4.0,5.43,2.0,3.0,33.2,,0
MAR007866,3,49,3,some_college,123200.0,7.4,1,1,0,0,1,never,9.6,4.0,4.5,3.1,8.6,1.98,1.0,2.0,9.8,9.8,1
MAR007867,1,26,5,some_college,59600.0,3.3,0,1,0,1,1,never,0.2,1.3,2.8,5.8,2.7,3.78,2.0,4.0,20.4,,0
MAR007868,1,32,6,bachelors,23300.0,9.4,1,1,1,0,1,rarely,4.1,3.1,5.6,3.4,8.2,2.11,1.0,3.0,11.2,,0
MAR007869,2,41,2,high_school,30300.0,5.4,0,1,1,0,0,monthly,1.2,4.2,8.2,2.0,6.3,2.28,0.0,1.0,14.2,,0
MAR007870,1,18,4,some_college,201400.0,1.5,1,0,0,0,0,weekly,5.4,1.7,1.8,0.0,9.2,5.03,1.0,1.0,11.7,11.7,1
MAR007871,1,23,1,graduate,122600.0,5.4,1,0,0,0,1,weekly,5.0,3.6,4.2,5.8,3.1,4.2,0.0,5.0,13.8,,0
MAR007872,1,20,4,some_college,79300.0,7.0,0,0,0,0,2,monthly,3.6,0.0,2.1,2.0,8.4,7.08,6.0,5.0,15.4,,0
MAR007873,1,26,1,high_school,91000.0,7.7,1,1,1,0,0,rarely,6.8,8.9,10.0,6.4,6.0,1.48,7.0,0.0,11.5,11.5,1
MAR007874,2,39,3,bachelors,72300.0,4.0,1,0,0,0,2,never,3.6,2.9,4.0,0.0,7.7,2.58,3.0,12.0,12.8,,0
MAR007875,2,38,7,high_school,38900.0,9.5,0,1,1,1,0,never,7.2,4.8,3.6,2.1,2.3,7.22,1.0,1.0,9.0,9.0,1
MAR007876,1,21,1,some_college,43600.0,1.8,1,0,0,0,2,monthly,5.8,3.0,0.7,3.5,0.8,2.22,2.0,2.0,29.3,,0
MAR007877,1,28,4,high_school,51000.0,7.3,1,0,0,0,1,never,3.4,0.0,3.2,3.4,5.7,4.49,5.0,3.0,2.8,,0
MAR007878,1,33,3,some_college,137100.0,4.1,1,1,0,0,3,never,3.3,3.1,7.2,1.0,7.4,3.92,3.0,2.0,7.4,7.4,1
MAR007879,1,34,1,high_school,70100.0,4.0,0,0,0,0,0,weekly,4.0,0.4,5.3,3.7,7.9,2.86,1.0,5.0,5.9,,0
MAR007880,1,26,2,some_college,108700.0,4.7,1,1,0,1,2,weekly,4.6,2.7,9.0,6.0,1.5,2.41,2.0,3.0,9.4,9.4,1
MAR007881,1,29,5,graduate,297200.0,2.0,0,1,0,0,0,monthly,0.8,4.0,4.0,4.8,4.4,2.49,1.0,2.0,5.9,,0
MAR007882,1,30,6,high_school,77900.0,2.9,1,1,1,0,5,weekly,6.0,1.5,4.6,3.3,4.2,2.01,3.0,3.0,6.1,6.1,1
MAR007883,2,36,4,high_school,80300.0,4.3,0,0,1,0,1,never,4.0,0.6,6.4,5.9,5.9,5.63,4.0,0.0,28.2,,0
MAR007884,1,22,4,bachelors,600000.0,1.1,0,0,0,0,2,rarely,1.5,3.0,6.0,7.8,8.4,1.64,5.0,2.0,15.3,15.3,1
MAR007885,1,21,1,high_school,27700.0,7.9,1,1,0,0,1,weekly,2.3,1.8,3.5,7.5,5.1,1.39,1.0,3.0,22.6,,0
MAR007886,1,31,5,less_than_hs,32800.0,8.5,0,1,0,0,0,rarely,6.9,6.1,6.0,5.7,3.0,2.09,3.0,6.0,8.3,8.3,1
MAR007887,1,23,2,graduate,133800.0,7.5,1,1,1,0,0,monthly,3.2,7.7,6.9,3.7,2.1,3.63,3.0,1.0,12.5,12.5,1
MAR007888,3,37,2,some_college,82600.0,10.0,0,0,1,0,2,rarely,4.9,1.1,3.2,4.8,5.7,2.66,1.0,4.0,8.5,8.5,1
MAR007889,1,30,10,some_college,90800.0,7.4,1,0,1,0,0,never,6.9,3.3,2.3,6.1,6.5,4.43,1.0,6.0,7.3,,0
MAR007890,2,41,5,high_school,54800.0,3.9,1,0,0,0,0,never,6.7,4.3,1.8,2.2,2.7,4.31,5.0,3.0,5.7,5.7,1
MAR007891,1,22,0,high_school,39100.0,5.9,1,0,0,1,1,never,6.6,2.2,3.6,7.7,5.6,8.25,4.0,5.0,3.5,,0
MAR007892,1,25,11,some_college,95700.0,4.8,1,1,0,0,5,monthly,5.1,2.9,4.8,1.9,8.3,1.54,3.0,3.0,20.6,,0
MAR007893,2,38,0,less_than_hs,156700.0,4.2,1,1,0,0,1,never,5.5,2.9,3.8,8.9,5.2,1.66,4.0,1.0,8.6,8.6,1
MAR007894,1,25,0,bachelors,71600.0,6.5,0,0,1,0,1,never,4.3,3.5,3.3,0.5,10.0,2.92,2.0,2.0,13.5,,0
MAR007895,1,24,5,graduate,335600.0,2.3,1,1,0,0,3,rarely,3.9,1.9,4.3,1.7,9.1,9.57,0.0,4.0,26.1,,0
MAR007896,1,26,2,bachelors,232700.0,0.6,1,1,0,0,0,never,2.1,2.0,2.8,3.4,7.1,3.4,3.0,4.0,5.7,,0
MAR007897,1,35,6,some_college,159900.0,0.5,0,0,0,0,0,weekly,4.9,0.0,2.2,5.7,5.1,4.83,2.0,3.0,5.2,,0
MAR007898,1,37,4,bachelors,156700.0,6.4,1,0,0,1,4,weekly,7.9,7.2,5.6,4.7,5.3,1.56,3.0,2.0,4.6,4.6,1
MAR007899,1,30,5,some_college,139700.0,6.2,1,1,0,0,0,monthly,8.4,3.7,5.2,9.0,5.8,2.51,5.0,2.0,5.7,5.7,1
MAR007900,1,26,3,bachelors,67800.0,5.6,0,0,0,0,0,never,5.6,1.2,3.8,1.6,8.5,9.91,1.0,4.0,14.0,,0
MAR007901,2,44,4,bachelors,57400.0,7.7,0,1,1,0,4,weekly,3.8,1.1,5.1,2.6,5.4,4.01,0.0,2.0,6.8,,0
MAR007902,1,29,2,high_school,82800.0,3.2,1,1,0,0,0,rarely,1.8,2.3,2.6,2.7,7.6,1.67,3.0,1.0,7.3,,0
MAR007903,1,39,2,graduate,30000.0,7.4,1,1,0,0,0,never,7.6,2.9,4.0,8.9,0.2,2.89,4.0,2.0,17.1,,0
MAR007904,1,31,5,bachelors,130700.0,3.9,1,1,1,0,1,monthly,8.6,2.3,4.2,5.2,8.6,9.42,3.0,2.0,13.6,,0
MAR007905,1,30,10,bachelors,131300.0,6.6,1,1,0,0,1,never,4.2,1.2,6.1,4.9,10.0,3.95,2.0,2.0,29.4,,0
MAR007906,1,29,3,bachelors,46500.0,7.4,0,0,0,0,1,rarely,3.3,4.9,7.3,2.5,7.1,3.81,1.0,5.0,5.0,5.0,1
MAR007907,1,27,3,some_college,275800.0,1.1,1,0,1,0,0,never,4.3,2.7,6.1,3.9,8.8,2.41,0.0,9.0,5.0,,0
MAR007908,1,30,1,some_college,46800.0,6.4,1,0,0,0,1,never,6.2,2.1,2.6,5.5,2.4,3.1,3.0,3.0,12.4,,0
MAR007909,1,20,6,bachelors,56500.0,8.4,0,1,0,1,1,monthly,5.6,6.8,3.0,1.1,7.3,3.16,2.0,4.0,9.0,,0
MAR007910,2,42,1,high_school,144100.0,3.0,0,1,0,0,1,never,6.4,2.7,5.1,6.0,6.3,4.19,6.0,2.0,6.2,6.2,1
MAR007911,1,27,5,some_college,205200.0,6.3,0,0,1,0,4,never,8.1,3.4,5.5,7.3,4.6,1.19,1.0,0.0,17.2,17.2,1
MAR007912,1,23,5,less_than_hs,92000.0,6.0,1,1,0,0,0,rarely,6.0,0.2,3.4,3.5,3.2,3.27,1.0,3.0,3.7,3.7,1
MAR007913,1,21,3,high_school,159100.0,6.8,1,0,0,0,0,weekly,1.9,2.9,7.2,2.9,9.5,11.08,2.0,3.0,12.3,,0
MAR007914,3,48,1,high_school,107500.0,8.0,1,1,1,0,1,never,5.9,3.6,4.5,5.3,5.5,2.08,1.0,3.0,5.4,5.4,1
MAR007915,1,28,1,high_school,59900.0,7.6,1,1,0,1,0,rarely,2.0,4.4,6.6,3.7,5.0,4.86,2.0,2.0,4.2,,0
MAR007916,2,42,4,some_college,31600.0,4.9,1,1,0,1,0,rarely,4.7,0.0,7.0,4.8,4.5,5.49,2.0,7.0,18.4,,0
MAR007917,1,31,4,bachelors,114200.0,5.3,0,0,1,1,1,never,5.0,1.0,4.0,1.9,6.4,5.35,2.0,3.0,4.6,,0
MAR007918,1,24,0,bachelors,245200.0,5.7,1,1,0,1,0,monthly,3.1,0.0,1.9,0.0,10.0,12.77,0.0,4.0,45.1,,0
MAR007919,1,30,2,some_college,114400.0,5.7,1,1,1,1,1,never,3.4,3.6,6.8,6.9,0.6,3.19,5.0,2.0,2.5,2.5,1
MAR007920,1,17,1,less_than_hs,83300.0,4.2,1,1,1,0,0,never,3.0,5.1,4.8,2.0,0.9,6.03,4.0,4.0,14.1,14.1,1
MAR007921,1,23,6,some_college,131500.0,7.3,0,1,0,0,2,weekly,2.7,4.8,2.1,3.6,9.8,7.05,0.0,3.0,2.1,2.1,1
MAR007922,2,33,4,bachelors,195100.0,5.7,1,0,0,0,3,rarely,4.0,3.2,2.3,5.1,5.4,10.73,0.0,3.0,12.0,,0
MAR007923,1,27,5,graduate,168000.0,4.7,1,0,1,0,0,never,5.0,0.1,5.2,3.8,7.7,2.05,3.0,3.0,9.4,,0
MAR007924,1,18,4,graduate,160900.0,4.3,0,1,0,0,2,rarely,6.7,5.7,3.8,6.5,4.2,2.97,2.0,3.0,6.0,6.0,1
MAR007925,1,21,1,some_college,111900.0,7.4,0,1,1,0,2,rarely,3.7,2.1,6.5,2.7,8.4,1.5,2.0,2.0,8.6,,0
MAR007926,1,42,0,some_college,89800.0,5.6,0,1,0,0,0,monthly,1.7,1.7,2.9,5.4,3.3,2.2,2.0,1.0,19.3,19.3,1
MAR007927,1,31,7,bachelors,67500.0,3.1,1,1,0,0,0,rarely,7.1,2.1,0.1,7.9,5.7,2.44,3.0,1.0,6.6,,0
MAR007928,1,22,5,high_school,50600.0,6.8,0,1,0,0,3,never,8.2,5.1,3.7,2.7,6.3,9.19,1.0,4.0,3.8,3.8,1
MAR007929,1,31,4,bachelors,169800.0,7.0,1,0,0,1,1,never,6.0,7.0,5.8,7.1,1.9,3.11,3.0,4.0,2.5,2.5,1
MAR007930,2,31,2,graduate,50800.0,2.6,0,1,0,0,0,rarely,2.3,3.1,4.7,2.5,6.6,3.33,1.0,5.0,3.0,,0
MAR007931,3,26,3,some_college,170900.0,2.5,0,0,0,1,1,rarely,5.7,5.3,4.0,8.9,4.0,6.11,0.0,1.0,7.5,7.5,1
MAR007932,1,16,3,less_than_hs,148100.0,4.6,0,1,0,1,1,never,6.2,2.3,5.2,2.3,8.1,8.74,1.0,3.0,18.2,,0
MAR007933,1,28,2,less_than_hs,79500.0,3.5,1,1,0,0,0,rarely,4.6,2.4,2.9,4.9,4.9,2.56,3.0,2.0,2.1,2.1,1
MAR007934,1,33,0,some_college,56500.0,3.8,0,0,1,0,2,rarely,4.1,0.0,2.5,1.6,8.3,1.03,0.0,1.0,11.2,,0
MAR007935,1,29,1,graduate,259300.0,4.4,0,1,1,0,1,never,2.0,0.0,3.2,2.3,8.2,10.89,7.0,1.0,14.7,,0
MAR007936,1,18,0,high_school,33400.0,9.7,0,1,1,1,0,rarely,0.0,4.2,5.6,2.3,9.0,5.79,2.0,3.0,10.6,10.6,1
MAR007937,1,26,5,some_college,58900.0,9.3,1,0,0,0,4,rarely,2.6,1.5,4.5,0.8,9.9,1.32,1.0,8.0,7.0,,0
MAR007938,1,30,2,high_school,184500.0,2.5,0,0,0,0,1,rarely,7.2,1.6,5.4,4.3,7.3,5.18,4.0,1.0,10.2,,0
MAR007939,1,22,6,high_school,40500.0,6.9,1,0,0,0,2,never,5.9,2.5,3.8,1.7,4.7,1.65,3.0,4.0,19.1,,0
MAR007940,1,25,3,some_college,192000.0,5.3,0,1,0,1,2,rarely,6.8,4.8,4.5,1.5,2.2,1.98,2.0,2.0,17.8,17.8,1
MAR007941,1,22,3,some_college,92500.0,6.5,1,1,0,0,0,never,2.5,4.5,6.6,1.6,7.6,3.83,1.0,1.0,4.1,4.1,1
MAR007942,1,31,4,some_college,254800.0,2.0,0,0,1,0,3,weekly,4.2,2.1,3.0,2.7,6.8,3.26,5.0,4.0,29.0,,0
MAR007943,2,37,3,some_college,134500.0,0.9,1,1,0,0,0,rarely,5.3,5.2,2.9,4.9,6.8,3.08,1.0,4.0,17.8,17.8,1
MAR007944,1,22,0,high_school,111100.0,1.9,1,0,0,1,0,weekly,0.0,1.2,3.6,4.1,5.9,5.72,4.0,3.0,3.3,,0
MAR007945,1,28,3,less_than_hs,91700.0,4.2,1,0,1,0,3,never,0.5,3.8,2.5,1.8,7.1,2.82,3.0,1.0,4.9,,0
MAR007946,1,30,2,some_college,116000.0,5.3,0,1,0,0,3,rarely,5.6,0.0,3.9,0.3,8.9,8.51,3.0,2.0,2.8,,0
MAR007947,1,22,0,high_school,44300.0,9.5,0,0,0,0,1,monthly,3.3,1.1,5.1,1.7,2.1,2.46,1.0,2.0,3.2,3.2,1
MAR007948,1,35,1,high_school,83200.0,1.3,0,1,0,0,0,monthly,2.4,1.3,0.9,1.6,6.8,10.75,0.0,6.0,6.9,,0
MAR007949,2,47,1,bachelors,33800.0,4.3,1,1,0,0,1,weekly,8.8,2.7,3.1,8.8,6.0,1.47,3.0,1.0,7.9,7.9,1
MAR007950,1,25,3,some_college,195200.0,2.8,0,0,0,0,2,rarely,2.7,2.0,3.6,3.1,7.8,7.05,2.0,4.0,54.5,,0
MAR007951,1,28,0,graduate,77200.0,4.5,0,1,1,1,1,rarely,6.9,4.1,6.9,4.2,4.3,3.99,3.0,2.0,16.1,,0
MAR007952,1,33,2,some_college,159000.0,6.4,1,1,0,0,2,never,3.3,4.6,4.8,5.1,3.9,2.47,4.0,2.0,16.3,,0
MAR007953,2,36,5,high_school,60100.0,1.8,1,0,1,0,3,rarely,2.4,3.9,8.0,2.5,10.0,6.06,0.0,3.0,7.3,7.3,1
MAR007954,1,23,1,graduate,173700.0,4.9,1,1,1,0,2,never,6.8,0.2,2.0,5.0,8.0,1.98,3.0,3.0,17.0,,0
MAR007955,2,38,4,graduate,198900.0,2.0,1,1,1,0,1,never,8.8,3.9,6.6,7.3,6.1,2.67,3.0,0.0,9.7,9.7,1
MAR007956,2,35,1,graduate,103700.0,7.6,0,1,0,1,1,rarely,5.1,3.4,7.0,6.4,1.5,1.86,4.0,2.0,6.1,6.1,1
MAR007957,1,41,2,some_college,23900.0,7.0,1,0,0,0,3,never,7.9,6.0,4.4,4.4,3.6,2.94,2.0,5.0,17.8,17.8,1
MAR007958,2,50,2,some_college,95600.0,6.7,1,1,0,1,3,never,1.8,2.9,6.1,0.0,8.7,3.09,2.0,1.0,9.2,9.2,1
MAR007959,1,26,3,some_college,100500.0,6.6,1,0,0,0,1,never,2.4,2.3,5.3,3.7,7.7,5.2,3.0,3.0,2.3,2.3,1
MAR007960,1,33,0,bachelors,228800.0,0.0,1,1,1,0,2,never,3.0,5.2,5.9,7.8,4.6,2.03,1.0,1.0,36.1,,0
MAR007961,1,30,3,bachelors,121700.0,2.2,1,1,0,0,1,never,1.3,1.9,3.0,2.0,3.0,2.59,2.0,4.0,10.4,10.4,1
MAR007962,1,29,2,high_school,57000.0,7.4,1,0,0,0,3,rarely,4.8,0.0,6.4,3.4,4.6,3.67,2.0,6.0,11.5,,0
MAR007963,2,27,5,high_school,24200.0,7.5,1,1,1,0,1,monthly,1.9,1.9,4.5,3.2,2.8,4.53,5.0,1.0,13.5,13.5,1
MAR007964,1,25,3,some_college,96600.0,6.4,1,0,0,0,2,monthly,8.0,8.1,4.5,3.0,3.9,2.15,0.0,1.0,34.9,,0
MAR007965,1,27,1,bachelors,104800.0,1.4,1,1,0,0,2,never,6.7,0.0,8.3,7.1,1.4,1.1,3.0,5.0,14.4,,0
MAR007966,1,29,5,some_college,143200.0,4.1,1,0,1,0,1,rarely,5.5,4.3,6.9,1.8,6.8,1.77,3.0,3.0,4.6,,0
MAR007967,1,26,1,bachelors,211200.0,0.9,1,1,1,1,1,rarely,4.2,3.0,5.5,2.6,6.8,1.34,0.0,1.0,6.8,,0
MAR007968,1,26,1,some_college,164900.0,4.6,1,1,0,0,2,rarely,5.9,5.0,4.0,1.2,2.7,5.9,1.0,2.0,4.5,4.5,1
MAR007969,1,36,6,less_than_hs,109900.0,2.4,0,1,1,0,2,weekly,3.4,0.6,7.8,2.1,8.5,2.28,3.0,3.0,4.5,,0
MAR007970,2,35,3,high_school,116700.0,2.7,1,1,0,0,1,never,1.8,4.4,3.2,6.0,4.3,1.65,0.0,1.0,4.3,4.3,1
MAR007971,1,22,3,graduate,163900.0,6.9,1,1,0,0,1,monthly,2.4,0.0,1.9,4.0,8.9,6.45,0.0,6.0,6.7,,0
MAR007972,1,29,1,graduate,163600.0,8.3,0,1,1,0,2,rarely,2.5,3.1,5.3,1.9,6.5,4.36,3.0,2.0,12.3,,0
MAR007973,1,33,3,graduate,264400.0,1.3,1,1,0,0,4,rarely,8.2,2.2,3.9,0.0,7.0,4.09,1.0,7.0,20.6,,0
MAR007974,1,22,3,high_school,148000.0,2.7,0,0,1,0,0,never,6.0,3.9,4.3,1.4,10.0,3.39,2.0,1.0,4.1,,0
MAR007975,1,31,2,high_school,35100.0,3.6,0,1,0,0,0,never,4.1,3.1,3.5,1.5,3.8,7.15,3.0,4.0,6.2,6.2,1
MAR007976,1,32,5,less_than_hs,83000.0,5.6,0,1,1,0,2,weekly,3.8,7.3,5.2,5.2,3.6,1.13,5.0,3.0,3.5,3.5,1
MAR007977,1,24,1,some_college,52600.0,4.5,1,0,0,0,1,never,7.1,2.6,6.6,5.1,6.6,3.95,4.0,1.0,21.2,,0
MAR007978,1,21,2,some_college,53300.0,7.3,1,1,0,0,0,weekly,1.6,0.3,5.5,0.0,9.0,7.38,2.0,4.0,11.6,11.6,1
MAR007979,3,29,5,high_school,59200.0,5.0,0,1,1,1,0,weekly,9.3,4.7,7.3,2.5,5.3,3.93,1.0,2.0,5.4,5.4,1
MAR007980,2,37,0,less_than_hs,33100.0,7.1,1,1,0,0,2,never,6.2,4.0,3.7,4.0,4.9,2.97,2.0,3.0,4.7,4.7,1
MAR007981,1,23,1,high_school,71200.0,4.8,1,1,0,0,0,monthly,6.5,3.4,1.8,7.0,6.0,1.43,5.0,2.0,4.4,4.4,1
MAR007982,1,27,0,less_than_hs,75200.0,4.8,1,1,0,0,1,monthly,5.4,3.9,6.8,7.5,7.9,8.34,4.0,1.0,11.9,11.9,1
MAR007983,1,29,4,some_college,97600.0,4.0,1,1,0,0,0,never,7.5,4.1,3.5,0.0,4.1,2.21,3.0,2.0,9.0,,0
MAR007984,2,22,3,less_than_hs,136400.0,4.7,0,0,1,0,2,never,4.7,1.4,3.5,5.4,8.2,1.67,0.0,3.0,5.3,5.3,1
MAR007985,2,38,3,bachelors,104600.0,8.6,1,1,0,0,3,weekly,1.2,4.1,6.4,5.4,1.0,4.83,2.0,6.0,14.6,,0
MAR007986,1,24,5,bachelors,62000.0,4.3,1,0,0,0,3,weekly,2.4,6.4,9.1,3.5,6.9,5.66,4.0,3.0,2.7,,0
MAR007987,2,36,4,bachelors,200900.0,5.5,0,0,0,0,0,monthly,4.4,2.0,2.9,3.4,5.3,2.55,1.0,4.0,8.2,,0
MAR007988,1,24,6,bachelors,66900.0,7.6,1,0,0,1,2,never,3.0,0.3,3.7,1.5,10.0,6.72,5.0,3.0,10.2,10.2,1
MAR007989,1,16,2,bachelors,80700.0,6.4,1,1,0,0,2,rarely,4.8,4.4,2.2,2.4,3.2,7.23,2.0,2.0,8.4,8.4,1
MAR007990,2,36,2,some_college,67800.0,7.5,0,0,0,0,2,never,4.9,6.3,9.0,6.3,3.4,2.02,8.0,3.0,8.2,8.2,1
MAR007991,1,36,1,high_school,61500.0,8.2,1,0,0,0,2,weekly,6.1,7.4,6.8,3.3,4.9,3.19,2.0,4.0,17.2,17.2,1
MAR007992,1,21,4,high_school,61300.0,2.9,0,1,0,0,1,never,2.8,2.4,1.6,8.8,6.2,2.94,2.0,4.0,6.9,6.9,1
MAR007993,1,29,1,bachelors,79900.0,6.0,0,0,0,0,2,never,5.0,0.0,3.7,2.2,6.0,5.23,0.0,1.0,13.9,,0
MAR007994,1,27,3,high_school,16300.0,4.1,1,0,0,0,2,monthly,1.7,0.5,4.4,4.4,8.6,6.24,3.0,1.0,18.2,,0
MAR007995,1,20,2,bachelors,127400.0,3.7,1,1,0,0,1,never,2.3,3.9,7.7,2.2,7.0,4.99,3.0,1.0,22.0,,0
MAR007996,1,27,2,bachelors,101600.0,5.6,1,1,0,0,2,never,0.0,0.9,4.9,0.0,10.0,2.92,0.0,8.0,6.3,,0
MAR007997,1,29,4,bachelors,214000.0,6.6,1,1,0,1,1,monthly,5.0,2.9,2.3,0.0,5.5,1.8,2.0,1.0,21.6,,0
MAR007998,1,27,7,high_school,74900.0,2.4,1,1,1,0,2,weekly,4.0,0.0,4.6,0.0,6.4,7.67,2.0,4.0,10.2,,0
MAR007999,2,47,3,some_college,36400.0,9.3,1,1,1,0,2,never,5.5,10.0,7.2,6.3,7.2,3.85,4.0,4.0,6.6,6.6,1
MAR008000,1,31,0,bachelors,245500.0,0.9,1,1,0,0,1,rarely,6.2,5.7,5.1,2.3,6.0,5.04,5.0,4.0,4.2,,0
MAR008001,2,46,2,less_than_hs,46400.0,6.2,1,1,1,0,1,never,3.2,7.5,3.4,4.6,5.7,1.99,1.0,1.0,18.5,,0
MAR008002,2,32,6,some_college,119700.0,2.9,0,1,1,0,2,monthly,2.4,2.1,2.4,1.0,5.5,5.15,0.0,2.0,11.2,11.2,1
MAR008003,1,31,4,bachelors,230500.0,1.2,1,0,0,0,1,never,3.1,2.8,5.1,0.0,8.0,6.8,2.0,3.0,20.7,,0
MAR008004,3,34,2,bachelors,94000.0,6.1,1,0,0,0,1,rarely,5.0,0.0,0.0,3.9,7.1,10.69,0.0,2.0,6.2,6.2,1
MAR008005,2,37,0,bachelors,136900.0,7.3,1,0,0,0,3,rarely,7.4,4.2,6.1,4.8,5.7,3.29,2.0,0.0,7.6,7.6,1
MAR008006,1,41,6,graduate,103500.0,1.7,0,1,0,1,3,never,5.1,4.0,4.7,6.0,2.4,1.88,4.0,1.0,10.5,10.5,1
MAR008007,2,38,3,high_school,132400.0,2.5,1,0,0,0,0,weekly,0.7,0.0,5.6,1.8,4.7,4.16,1.0,7.0,8.4,,0
MAR008008,2,42,2,some_college,115100.0,3.6,0,1,0,0,0,never,2.1,4.4,5.2,5.9,7.6,5.32,1.0,4.0,9.6,,0
MAR008009,1,29,2,high_school,66200.0,9.9,1,1,0,0,2,monthly,1.5,3.6,4.0,0.0,10.0,7.08,5.0,2.0,4.4,4.4,1
MAR008010,1,30,3,bachelors,87700.0,3.5,1,1,0,0,1,never,2.9,0.7,5.1,5.7,8.7,5.08,3.0,1.0,8.3,,0
MAR008011,1,34,5,bachelors,56100.0,6.7,0,1,1,0,1,never,4.3,3.5,5.2,0.0,6.9,8.73,1.0,4.0,5.2,,0
MAR008012,1,23,0,bachelors,63500.0,4.4,1,0,1,0,2,never,5.3,1.4,4.6,1.9,2.3,3.59,2.0,5.0,13.0,,0
MAR008013,2,51,0,bachelors,93800.0,4.3,0,1,0,0,0,rarely,3.6,5.2,4.6,2.8,6.2,1.79,6.0,3.0,13.1,,0
MAR008014,1,35,2,less_than_hs,89700.0,3.2,0,1,0,1,2,weekly,5.0,6.1,7.8,7.1,3.9,0.53,5.0,5.0,4.8,4.8,1
MAR008015,1,31,2,bachelors,220200.0,4.5,0,0,0,0,0,monthly,6.0,4.3,3.9,7.6,6.9,1.41,4.0,2.0,9.4,,0
MAR008016,1,29,3,some_college,84600.0,6.8,1,1,1,0,1,weekly,3.6,3.0,6.3,1.5,7.0,4.25,4.0,2.0,21.8,,0
MAR008017,3,35,1,bachelors,205500.0,4.3,1,1,1,0,0,never,8.3,3.7,3.2,4.3,6.0,1.77,1.0,1.0,18.3,,0
MAR008018,1,30,2,graduate,388500.0,1.3,1,1,0,1,0,weekly,4.6,0.7,3.7,4.8,5.3,1.22,4.0,3.0,12.2,,0
MAR008019,2,30,6,bachelors,220400.0,1.3,1,1,0,0,0,weekly,6.4,4.5,2.6,4.0,5.1,6.18,2.0,4.0,4.5,4.5,1
MAR008020,3,41,4,bachelors,154900.0,4.2,0,1,0,0,2,monthly,6.5,0.0,5.9,5.2,5.2,3.29,3.0,0.0,3.9,3.9,1
MAR008021,1,33,1,less_than_hs,67400.0,6.2,1,1,1,1,1,never,4.0,1.5,4.2,5.7,7.5,0.97,4.0,1.0,1.8,,0
MAR008022,1,26,1,bachelors,114800.0,9.0,1,1,0,0,2,never,2.3,4.0,3.5,5.0,1.2,2.52,2.0,5.0,9.3,,0
MAR008023,1,31,7,some_college,112800.0,6.5,1,1,0,0,1,never,7.0,3.3,4.3,5.5,5.7,2.06,1.0,3.0,51.6,,0
MAR008024,1,31,2,high_school,40300.0,5.2,1,1,1,0,0,weekly,5.0,1.8,5.6,3.2,9.4,5.53,5.0,6.0,6.2,,0
MAR008025,1,26,3,high_school,216700.0,4.7,1,1,1,1,1,monthly,3.7,2.4,2.5,0.0,10.0,11.41,0.0,6.0,19.1,,0
MAR008026,1,22,2,high_school,31900.0,7.7,1,0,0,0,1,weekly,6.6,7.0,4.9,6.3,9.6,2.4,4.0,2.0,4.3,4.3,1
MAR008027,3,22,6,high_school,254000.0,3.2,1,1,0,0,2,never,1.7,3.3,4.1,2.6,7.0,2.77,2.0,5.0,2.6,2.6,1
MAR008028,2,43,1,graduate,109300.0,4.4,1,1,0,1,3,weekly,7.9,1.9,6.9,6.1,4.0,1.08,1.0,3.0,8.1,8.1,1
MAR008029,1,35,5,some_college,54100.0,3.0,0,1,0,0,4,never,4.7,10.0,7.0,1.6,6.6,1.16,0.0,3.0,10.7,,0
MAR008030,1,36,3,high_school,71600.0,8.5,1,0,0,0,3,weekly,4.2,2.0,4.4,4.0,6.5,2.22,2.0,2.0,22.0,,0
MAR008031,1,27,1,some_college,110300.0,3.4,1,0,0,0,0,never,0.4,1.4,5.1,2.2,2.3,2.74,3.0,3.0,16.2,,0
MAR008032,2,34,3,graduate,175700.0,3.2,0,0,0,0,1,rarely,3.7,9.0,5.2,5.2,5.4,1.16,3.0,1.0,14.1,14.1,1
MAR008033,2,29,2,bachelors,117000.0,2.6,1,0,1,0,1,monthly,0.3,3.7,2.3,4.1,8.3,4.02,2.0,5.0,1.6,,0
MAR008034,1,30,4,high_school,115800.0,7.7,0,0,0,0,1,weekly,9.3,4.5,8.6,10.0,9.5,2.59,6.0,1.0,3.4,3.4,1
MAR008035,1,22,2,some_college,278100.0,4.9,1,1,0,1,1,never,6.8,4.3,4.2,2.7,5.5,1.96,2.0,0.0,7.2,7.2,1
MAR008036,2,43,3,graduate,89600.0,6.5,1,0,1,0,0,never,2.9,3.9,3.6,1.8,7.3,1.67,4.0,3.0,3.0,,0
MAR008037,1,27,2,bachelors,69600.0,5.4,1,0,0,0,3,monthly,5.6,6.9,6.5,5.2,7.7,2.04,1.0,3.0,1.7,,0
